0.98158,0.99015,1,1.011,1.023
0.96292,0.98114,1,1.0194,1.0391
0.96302,0.98029,1,1.0218,1.0454
1.1154,1.0561,1,0.9475,0.89881
1.0384,1.0176,1,0.98565,0.97446
0.96065,0.98016,1,1.0201,1.0403
1.0199,1.0092,1,0.99216,0.98568
1.0294,1.0141,1,0.98699,0.97506
1.0016,1.0007,1,0.99942,0.99897
1.0115,1.0056,1,0.99477,0.9899
0.99856,0.99911,1,1.0012,1.0027
1.1088,1.0521,1,0.95296,0.91135
0.99766,0.99874,1,1.0014,1.003
1.0061,1.0029,1,0.99744,0.99519
1.0324,1.0157,1,0.9852,0.9713
1.0536,1.0253,1,0.97791,0.95898
1.0134,1.0038,1,1.0018,1.0089
0.98222,0.98733,1,1.0195,1.0449
0.88179,0.9406,1,1.0596,1.1189
1.1295,1.0639,1,0.93795,0.87778
1.0002,0.99992,1,1.0004,1.0011
1.0166,1.0081,1,0.99236,0.98516
0.92751,0.96057,1,1.0446,1.0933
0.98108,0.99059,1,1.0093,1.0185
1.0232,1.0114,1,0.98917,0.97884
0.9973,0.99864,1,1.0014,1.0028
0.99807,0.99903,1,1.001,1.002
0.99614,0.99807,1,1.0019,1.0038
0.92954,0.96405,1,1.037,1.0748
1.0475,1.0231,1,0.97824,0.95782
1.0044,1.002,1,0.99831,0.99692
0.9865,0.99278,1,1.0081,1.0169
1.027,1.0126,1,0.98923,0.98021
0.9739,0.98681,1,1.0134,1.027
1.0222,1.0108,1,0.98975,0.98008
1.0295,1.0144,1,0.98611,0.97279
1.007,1.0034,1,0.99687,0.99398
0.99777,0.99886,1,1.0012,1.0024
0.98535,0.99263,1,1.0074,1.0149
0.96446,0.98211,1,1.0181,1.0362
0.99946,0.99971,1,1.0003,1.0007
0.99643,0.99809,1,1.0021,1.0045
1.0019,1.0009,1,0.99922,0.99854
0.9959,0.99792,1,1.0021,1.0043
0.99886,0.99871,1,1.0026,1.0065
1.0024,1.0005,1,1.0008,1.0027
1.0533,1.026,1,0.97543,0.95226
1.0394,1.0193,1,0.98158,0.96403
1.0262,1.0128,1,0.98772,0.97598
0.99571,0.99784,1,1.0022,1.0044
1.0181,1.0089,1,0.99148,0.9833
1.0087,1.0042,1,0.99627,0.99295
0.99255,0.99627,1,1.0037,1.0075
0.99836,0.99912,1,1.001,1.0021
0.99346,0.99658,1,1.0037,1.0076
0.99139,0.9957,1,1.0043,1.0085
1.0078,1.0038,1,0.99637,0.99292
0.9574,0.97862,1,1.0215,1.0429
0.99827,0.99912,1,1.0009,1.0018
0.99606,0.99794,1,1.0022,1.0046
1.0005,1.0002,1,0.99988,0.99983
1.0002,1.0001,1,0.99994,0.99989
0.99876,0.99938,1,1.0006,1.0012
0.99752,0.99875,1,1.0013,1.0025
1.0213,1.0105,1,0.98968,0.9796
0.99146,0.9957,1,1.0043,1.0087
1,0.99999,1,1,1.0001
1.0001,0.99995,1,1.0002,1.0006
1.0023,1.001,1,0.99925,0.99875
0.99941,0.99968,1,1.0004,1.0007
1.0005,1.0002,1,0.99977,0.99956
1.0015,1.0007,1,0.99933,0.99873
0.9966,0.99831,1,1.0017,1.0033
1.0002,1.0001,1,0.99991,0.99983
0.9993,0.99965,1,1.0004,1.0007
1.0011,1.0005,1,0.9995,0.99902
1.0039,1.0019,1,0.99817,0.9964
1.0031,1.0015,1,0.99854,0.99713
1.0011,1.0005,1,0.99965,0.99941
1.0006,1.0003,1,0.99975,0.99953
1.051,1.0104,1,1.0188,1.0634
1.0073,1.0017,1,1.0019,1.0072
0.99821,0.99906,1,1.001,1.0021
0.99799,0.99896,1,1.0011,1.0022
0.93752,0.96791,1,1.0334,1.0678
1.0326,1.015,1,0.98747,0.97735
1.1921,1.0891,1,0.9272,0.87319
1.2002,1.0932,1,0.92301,0.86494
0.99962,0.99981,1,1.0002,1.0004
0.99725,0.99847,1,1.0018,1.0039
1.0206,1.01,1,0.99051,0.98154
1.0013,1.0006,1,0.99939,0.9988
1.0003,1.0001,1,0.99988,0.99976
1.0071,1.0035,1,0.99658,0.99326
1.0047,1.0023,1,0.99784,0.9958
1.0048,1.0024,1,0.99769,0.99546
1.0042,1.0021,1,0.998,0.99607
0.99905,0.99952,1,1.0005,1.001
0.99937,0.99968,1,1.0003,1.0007
3.9466,2.086,1,2.2421,4.2714
4.0112,2.0572,1,2.4189,3.9925
1.5462,1.2136,1,0.97205,1.1314
0.68757,0.70059,1,1.4029,1.834
0.99693,0.99814,1,1.0025,1.0055
1.0785,1.0368,1,0.96816,0.94146
0.94095,0.96871,1,1.0342,1.0707
0.99464,0.99664,1,1.0046,1.0104
1.0034,1.0015,1,0.99888,0.99813
0.89592,0.9473,1,1.0535,1.1074
1.1249,1.0611,1,0.94176,0.8866
1.017,1.008,1,0.9931,0.98723
0.96914,0.98418,1,1.0165,1.0335
1.0033,1.0016,1,0.99847,0.99702
1.0036,1.0018,1,0.99829,0.99665
1.0147,1.0072,1,0.99308,0.98643
0.99001,0.99499,1,1.005,1.01
0.98653,0.9933,1,1.0066,1.0131
0.99062,0.99534,1,1.0046,1.0092
0.99553,0.99778,1,1.0022,1.0043
0.99829,0.99915,1,1.0008,1.0017
1.003,1.0015,1,0.99857,0.99719
1.0124,1.0061,1,0.99408,0.98833
0.99065,0.99536,1,1.0046,1.0091
0.99979,0.9999,1,1.0001,1.0002
0.99949,0.99975,1,1.0003,1.0005
4.4168,2.6321,1,1.1482,2.7346
3.0141,1.225,1,2.6724,4.4141
0.9992,0.99959,1,1.0004,1.0009
1.0008,1.0004,1,0.99967,0.99939
1.0113,1.0056,1,0.99461,0.98938
0.90823,0.95389,1,1.0463,1.0925
1.0024,1.0012,1,0.99884,0.99772
0.99469,0.99732,1,1.0027,1.0055
1.0007,1.0004,1,0.99966,0.99933
1.1035,1.0506,1,0.9517,0.90587
1.0037,1.0018,1,0.99827,0.99661
0.99855,0.99928,1,1.0007,1.0014
1.0001,1,1,0.99998,0.99996
0.99974,0.99987,1,1.0001,1.0003
1.0011,1.0005,1,0.99947,0.99895
0.9978,0.99891,1,1.0011,1.0021
1.0004,1.0002,1,0.99984,0.9997
0.99728,0.99865,1,1.0013,1.0026
0.99976,0.99988,1,1.0001,1.0003
0.99558,0.99781,1,1.0022,1.0043
0.9946,0.99732,1,1.0026,1.0052
0.99589,0.99796,1,1.002,1.004
1.0028,1.0014,1,0.99864,0.99732
2.8482,1.571,1,1.8559,2.6748
3.6851,2.1892,1,1.375,3.0886
1.6485,1.3012,1,0.7861,0.72612
1.6533,1.3041,1,0.78191,0.71762
0.99755,0.99822,1,1.0028,1.0066
1.0047,1.002,1,0.99878,0.99826
1.0034,1.0017,1,0.9984,0.99688
0.99428,0.99717,1,1.0028,1.0055
0.99535,0.99764,1,1.0024,1.0049
0.9867,0.99335,1,1.0066,1.0132
0.99893,0.99941,1,1.0007,1.0014
1.0062,1.003,1,0.99711,0.99436
1.0152,1.0073,1,0.99317,0.98682
0.9859,0.99291,1,1.0072,1.0144
0.99816,0.99908,1,1.0009,1.0018
0.99978,0.99989,1,1.0001,1.0002
1.0004,1.0002,1,0.99979,0.99959
1.0003,1.0002,1,0.99985,0.99971
0.99972,0.99986,1,1.0001,1.0003
0.99988,0.99994,1,1.0001,1.0001
1.0002,1.0001,1,0.99992,0.99985
1.0031,1.0015,1,0.99851,0.99706
0.99986,0.99993,1,1.0001,1.0001
1.0035,1.0017,1,0.9983,0.99664
0.99951,0.99975,1,1.0003,1.0005
1.0003,1.0001,1,0.99986,0.99973
0.99963,0.99981,1,1.0002,1.0004
1.0015,1.0008,1,0.99927,0.99855
1.0027,1.0013,1,0.99869,0.99741
1.0004,1.0002,1,0.99983,0.99967
0.99973,0.99987,1,1.0001,1.0003
1.0014,1.0007,1,0.99932,0.99867
1.0008,1.0004,1,0.99964,0.9993
0.9987,0.99936,1,1.0006,1.0013
0.99803,0.99902,1,1.001,1.0019
1.003,1.0015,1,0.99859,0.99722
1.0002,1.0001,1,0.99992,0.99984
1.0001,1.0001,1,0.99995,0.9999
1.0001,1,1,0.99997,0.99995
0.99965,0.99983,1,1.0002,1.0003
0.99998,0.99999,1,1,1
0.99693,0.99848,1,1.0015,1.003
0.99749,0.99876,1,1.0012,1.0024
0.99812,0.99906,1,1.0009,1.0018
0.9972,0.99861,1,1.0014,1.0027
0.99777,0.99889,1,1.0011,1.0022
1.0003,1.0002,1,0.99984,0.99969
1.0012,1.0006,1,0.99944,0.99889
1.0008,1.0004,1,0.99961,0.99923
